question_id,question_uid,subject_code,stem_60chars,kp1_id,kp1_name,kp1_sim,kp2_id,kp2_name,kp2_sim,kp3_id,kp3_name,kp3_sim,review_status,review_kp_id,review_kp_name,notes
3318,english_2015_anhui_009,english,What are the speakers going to do? 听第8段材料，回答第10至12题。[来源:学#科#,ENG-G0-215,Unit 2 Working the land,0.059,ENG-G0-229,Unit 1 Living well,0.043,ENG-G0-220,Unit 2 The United Kingdom,0.040,,,,
3319,english_2015_anhui_010,english,Where are the speakers?,ENG-G0-206,Unit 3 Computers,0.057,ENG-G0-202,Unit 4 Earthquakes,0.054,ENG-G0-215,Unit 2 Working the land,0.048,,,,
3320,english_2015_anhui_011,english,When is the report due?,ENG-G0-215,Unit 2 Working the land,0.049,ENG-G0-200,Unit 2 English around the world,0.041,ENG-G0-209,Unit 1 Festivals around the world,0.039,,,,
3321,english_2015_anhui_012,english,What does George suggest Stephanie do with the report? 听第9段材,ENG-G0-209,Unit 1 Festivals around the world,0.031,ENG-G0-229,Unit 1 Living well,0.020,ENG-G0-227,Unit 4 Global warming,0.019,,,,
3322,english_2015_anhui_013,english,What is the probable relationship between the speakers?,ENG-G0-207,Unit 4 Wildlife protection,0.073,ENG-G0-236,Unit 3 Inventors and inventions,0.055,ENG-G0-199,Unit 1 Friendship,0.042,,,,
3326,english_2015_anhui_017,english,What percentage of the world’s tea exports go to Britain?,ENG-G0-200,Unit 2 English around the world,0.102,ENG-G0-209,Unit 1 Festivals around the world,0.098,ENG-G0-215,Unit 2 Working the land,0.056,,,,
3327,english_2015_anhui_018,english,Why do tea tasters taste tea with milk?,ENG-G0-206,Unit 3 Computers,0.047,ENG-G0-207,Unit 4 Wildlife protection,0.038,ENG-G0-211,Unit 3 The Million Pound Bank Note,0.033,,,,
3328,english_2015_anhui_019,english,Who suggests a price for each tea?,ENG-G0-219,Unit 1 Great scientists,0.040,ENG-G0-214,Unit 1 Women of achievement,0.038,ENG-G0-209,Unit 1 Festivals around the world,0.033,,,,
3329,english_2015_anhui_020,english,What is the speaker talking about? 第二部分 英语知识运用（共两节，满分45分） 单项,ENG-G0-215,Unit 2 Working the land,0.082,ENG-G0-220,Unit 2 The United Kingdom,0.063,ENG-G0-222,Unit 4 Making the news,0.061,,,,
3333,english_2015_anhui_024,english,"Just as I got to the school gate, I realized I ______ my boo",ENG-G0-221,Unit 3 Life in the future,0.035,ENG-G0-211,Unit 3 The Million Pound Bank Note,0.030,ENG-G0-237,Unit 4 Pygmalion,0.020,,,,
3334,english_2015_anhui_025,english,"A ship in harbor is safe, but that’s not ______ ships are bu",ENG-G0-232,Unit 4 Sharing,0.043,ENG-G0-199,Unit 1 Friendship,0.041,ENG-G0-226,Unit 3 A healthy life,0.038,,,,
3337,english_2015_anhui_028,english,Some experts think reading is the fundamental skill upon____,ENG-G0-231,Unit 3 Under the sea,0.063,ENG-G0-215,Unit 2 Working the land,0.057,ENG-G0-219,Unit 1 Great scientists,0.057,,,,
3338,english_2015_anhui_029,english,It is reported that a space station ______ on the moon in ye,ENG-G0-236,Unit 3 Inventors and inventions,0.057,ENG-G0-207,Unit 4 Wildlife protection,0.056,ENG-G0-237,Unit 4 Pygmalion,0.044,,,,
3339,english_2015_anhui_030,english,There is no need to tell me your answer now. Give it some __,ENG-G0-239,Unit 2 Sailing the oceans,0.073,ENG-G0-228,Unit 5 The power of nature,0.071,ENG-G0-211,Unit 3 The Million Pound Bank Note,0.063,,,,
3340,english_2015_anhui_031,english,They gave money to the old people’s home either ______ or th,ENG-G0-231,Unit 3 Under the sea,0.085,ENG-G0-220,Unit 2 The United Kingdom,0.080,ENG-G0-239,Unit 2 Sailing the oceans,0.074,,,,
3343,english_2015_anhui_034,english,"______ he once felt like giving up, he now has the determina",ENG-G0-229,Unit 1 Living well,0.073,ENG-G0-210,Unit 2 Healthy eating,0.068,ENG-G0-226,Unit 3 A healthy life,0.044,,,,
3345,english_2015_anhui_036,english,A. key B. reason C. project D. problem,ENG-G0-207,Unit 4 Wildlife protection,0.077,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.049,ENG-G0-230,Unit 2 Robots,0.049,,,,
3346,english_2015_anhui_037,english,A. gifts B. rubbish C. debt D. products,ENG-G0-234,Unit 1 A land of diversity,0.053,ENG-G0-207,Unit 4 Wildlife protection,0.053,ENG-G0-230,Unit 2 Robots,0.044,,,,
3347,english_2015_anhui_038,english,A. face B. become C. observe D. change,ENG-G0-217,Unit 4 Body language,0.060,ENG-G0-214,Unit 1 Women of achievement,0.054,ENG-G0-234,Unit 1 A land of diversity,0.054,,,,
3348,english_2015_anhui_039,english,A. hide B. control C. replace D. withdraw,ENG-G0-226,Unit 3 A healthy life,0.058,ENG-G0-204,Unit 1 Cultural relics,0.057,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.046,,,,
3349,english_2015_anhui_040,english,A. Thanks to B. As to C. Except for D. Regardless of,ENG-G0-200,Unit 2 English around the world,0.068,ENG-G0-209,Unit 1 Festivals around the world,0.048,ENG-G0-211,Unit 3 The Million Pound Bank Note,0.048,,,,
3350,english_2015_anhui_041,english,A. safe B. funny C. cheap D. powerful,ENG-G0-228,Unit 5 The power of nature,0.094,ENG-G0-226,Unit 3 A healthy life,0.060,ENG-G0-225,Unit 2 Poems,0.048,,,,
3351,english_2015_anhui_042,english,A. love B. lack C. prevention D. division,ENG-G0-234,Unit 1 A land of diversity,0.157,ENG-G0-236,Unit 3 Inventors and inventions,0.137,ENG-G0-207,Unit 4 Wildlife protection,0.073,,,,
3352,english_2015_anhui_043,english,A. sensitive B. kind C. brave D. busy,ENG-G0-220,Unit 2 The United Kingdom,0.083,ENG-G0-234,Unit 1 A land of diversity,0.075,ENG-G0-241,Unit 2 King Lear,0.068,,,,
3355,english_2015_anhui_046,english,A. adapts B. returns C. responds D. contributes,ENG-G0-204,Unit 1 Cultural relics,0.082,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.048,ENG-G0-206,Unit 3 Computers,0.044,,,,
3356,english_2015_anhui_047,english,A. tired of B. addicted to C. worried about D. ashamed for,ENG-G0-200,Unit 2 English around the world,0.085,ENG-G0-209,Unit 1 Festivals around the world,0.082,ENG-G0-215,Unit 2 Working the land,0.077,,,,
3357,english_2015_anhui_048,english,A. newer B. stronger C. higher D. larger,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.097,ENG-G0-226,Unit 3 A healthy life,0.078,ENG-G0-234,Unit 1 A land of diversity,0.071,,,,
3358,english_2015_anhui_049,english,A. pick up B. pay for C. hold onto D. throw away,ENG-G0-218,Unit 5 Theme parks,0.085,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.063,ENG-G0-226,Unit 3 A healthy life,0.059,,,,
3359,english_2015_anhui_050,english,A. advantages B. purposes C. functions D. consequences,ENG-G0-207,Unit 4 Wildlife protection,0.093,ENG-G0-237,Unit 4 Pygmalion,0.065,ENG-G0-236,Unit 3 Inventors and inventions,0.055,,,,
3360,english_2015_anhui_051,english,A. show B. record C. decrease D. measure,ENG-G0-238,Unit 5 Meeting your ancestors,0.069,ENG-G0-234,Unit 1 A land of diversity,0.054,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.047,,,,
3361,english_2015_anhui_052,english,A. technology B. environment C. consumers D. brands,ENG-G0-200,Unit 2 English around the world,0.066,ENG-G0-236,Unit 3 Inventors and inventions,0.054,ENG-G0-214,Unit 1 Women of achievement,0.053,,,,
3362,english_2015_anhui_053,english,A. However B. Otherwise C. Therefore D. Meanwhile,ENG-G0-228,Unit 5 The power of nature,0.094,ENG-G0-220,Unit 2 The United Kingdom,0.082,ENG-G0-205,Unit 2 The Olympic Games,0.077,,,,
3363,english_2015_anhui_054,english,A. by B. in favour of C. after D. instead of,ENG-G0-240,Unit 5 Inside advertising,0.077,ENG-G0-236,Unit 3 Inventors and inventions,0.057,ENG-G0-226,Unit 3 A healthy life,0.040,,,,
3365,english_2015_anhui_056,english,Nearpod can be used to ____________.,ENG-G0-222,Unit 4 Making the news,0.050,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.038,ENG-G0-241,Unit 2 King Lear,0.029,,,,
3366,english_2015_anhui_057,english,"If you want to improve your speaking skills, you can go to _",ENG-G0-222,Unit 4 Making the news,0.058,ENG-G0-238,Unit 5 Meeting your ancestors,0.051,ENG-G0-241,Unit 2 King Lear,0.043,,,,
3367,english_2015_anhui_058,english,Which of the following can assess your grammar learning?,ENG-G0-238,Unit 5 Meeting your ancestors,0.068,ENG-G0-215,Unit 2 Working the land,0.056,ENG-G0-229,Unit 1 Living well,0.040,,,,
3369,english_2015_anhui_060,english,Helene tied several chopsticks together to show ____________,ENG-G0-210,Unit 2 Healthy eating,0.038,ENG-G0-226,Unit 3 A healthy life,0.038,ENG-G0-238,Unit 5 Meeting your ancestors,0.033,,,,
3371,english_2015_anhui_062,english,What can we infer about the An daughters?,ENG-G0-215,Unit 2 Working the land,0.056,ENG-G0-231,Unit 3 Under the sea,0.040,ENG-G0-239,Unit 2 Sailing the oceans,0.035,,,,
3373,english_2015_anhui_064,english,The passage begins with two questions to ____________.,ENG-G0-209,Unit 1 Festivals around the world,0.081,ENG-G0-236,Unit 3 Inventors and inventions,0.073,ENG-G0-239,Unit 2 Sailing the oceans,0.073,,,,
3374,english_2015_anhui_065,english,What can we learn about the first experiment?,ENG-G0-223,Unit 5 First aid,0.064,ENG-G0-241,Unit 2 King Lear,0.042,ENG-G0-229,Unit 1 Living well,0.040,,,,
3375,english_2015_anhui_066,english,"In transactive memory, people ____________.",ENG-G0-218,Unit 5 Theme parks,0.045,ENG-G0-221,Unit 3 Life in the future,0.039,ENG-G0-236,Unit 3 Inventors and inventions,0.039,,,,
3377,english_2015_anhui_068,english,We can learn from the passage that ants are ____________.,ENG-G0-241,Unit 2 King Lear,0.042,ENG-G0-229,Unit 1 Living well,0.040,ENG-G0-215,Unit 2 Working the land,0.036,,,,
3378,english_2015_anhui_069,english,Ants can use pheromones for ____________.,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.054,ENG-G0-236,Unit 3 Inventors and inventions,0.042,ENG-G0-238,Unit 5 Meeting your ancestors,0.038,,,,
3382,english_2015_anhui_073,english,What does the coin in vasilopita signify for its receiver in,ENG-G0-209,Unit 1 Festivals around the world,0.048,ENG-G0-215,Unit 2 Working the land,0.037,ENG-G0-200,Unit 2 English around the world,0.032,,,,
3388,english_2016_sichuan_002,english,题目已为你写好；,ENG-G0-212,Unit 4,,ENG-G0-213,Unit 5,,ENG-G0-211,Unit 3 The Million Pound Bank Note,,,,,
3390,english_2016_sichuan_003,english,行文连贯，语篇完整；,ENG-G0-212,Unit 4,,ENG-G0-213,Unit 5,,ENG-G0-211,Unit 3 The Million Pound Bank Note,,,,,
3391,english_2016_sichuan_004,english,文中不得透露个人真实信息。,ENG-G0-212,Unit 4,,ENG-G0-213,Unit 5,,ENG-G0-211,Unit 3 The Million Pound Bank Note,,,,,
3392,english_2016_sichuan_006,english,What time is it now?A. 1:45. B. 2:10. C. 2:15. 7. What will ,ENG-G0-234,Unit 1 A land of diversity,0.094,ENG-G0-224,Unit 1 Art,0.077,ENG-G0-214,Unit 1 Women of achievement,0.074,,,,
3393,english_2016_sichuan_008,english,What are the speakers talking about?,ENG-G0-215,Unit 2 Working the land,0.078,ENG-G0-220,Unit 2 The United Kingdom,0.060,ENG-G0-222,Unit 4 Making the news,0.059,,,,
3394,english_2016_sichuan_009,english,What is the relationship between the speakers?,ENG-G0-236,Unit 3 Inventors and inventions,0.075,ENG-G0-219,Unit 1 Great scientists,0.058,ENG-G0-207,Unit 4 Wildlife protection,0.055,,,,
3396,english_2016_sichuan_011,english,Where was the man born ?,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.059,ENG-G0-218,Unit 5 Theme parks,0.056,ENG-G0-215,Unit 2 Working the land,0.049,,,,
3397,english_2016_sichuan_012,english,What did the man like doing when he was a child?,ENG-G0-215,Unit 2 Working the land,0.056,ENG-G0-218,Unit 5 Theme parks,0.040,ENG-G0-229,Unit 1 Living well,0.040,,,,
3398,english_2016_sichuan_013,english,What inspires the man most in his work? 请听第9段材料，回答第14至17题。,ENG-G0-209,Unit 1 Festivals around the world,0.083,ENG-G0-215,Unit 2 Working the land,0.078,ENG-G0-200,Unit 2 English around the world,0.050,,,,
3399,english_2016_sichuan_014,english,Why is Dorothy going to Europe?,ENG-G0-229,Unit 1 Living well,0.047,ENG-G0-227,Unit 4 Global warming,0.043,ENG-G0-210,Unit 2 Healthy eating,0.043,,,,
3400,english_2016_sichuan_015,english,How long will Dorothy stay in Europe?,ENG-G0-226,Unit 3 A healthy life,0.039,ENG-G0-210,Unit 2 Healthy eating,0.039,ENG-G0-207,Unit 4 Wildlife protection,0.036,,,,
3402,english_2016_sichuan_017,english,What does Bill offer to do for Dorothy? 请听第10段材料，回答第18至20题。,ENG-G0-210,Unit 2 Healthy eating,0.038,ENG-G0-226,Unit 3 A healthy life,0.038,ENG-G0-207,Unit 4 Wildlife protection,0.035,,,,
3403,english_2016_sichuan_018,english,What are the tourists advised to do when touring London?,ENG-G0-215,Unit 2 Working the land,0.056,ENG-G0-200,Unit 2 English around the world,0.048,ENG-G0-209,Unit 1 Festivals around the world,0.047,,,,
3404,english_2016_sichuan_019,english,What will the tourists do in fifteen minutes?,ENG-G0-219,Unit 1 Great scientists,0.036,ENG-G0-215,Unit 2 Working the land,0.036,ENG-G0-207,Unit 4 Wildlife protection,0.034,,,,
3407,english_2016_sichuan_022,english,Who is more likely to get job?,ENG-G0-204,Unit 1 Cultural relics,0.044,ENG-G0-229,Unit 1 Living well,0.024,ENG-G0-227,Unit 4 Global warming,0.022,,,,
3410,english_2016_sichuan_025,english,Why does the author say they are inspired every day?,ENG-G0-209,Unit 1 Festivals around the world,0.048,ENG-G0-215,Unit 2 Working the land,0.037,ENG-G0-238,Unit 5 Meeting your ancestors,0.033,,,,
3413,english_2016_sichuan_028,english,Why does the author feel surprised about the indigenous peop,ENG-G0-209,Unit 1 Festivals around the world,0.047,ENG-G0-215,Unit 2 Working the land,0.036,ENG-G0-200,Unit 2 English around the world,0.032,,,,
3414,english_2016_sichuan_029,english,Gin introduced the special world of the indigenous Guianese ,ENG-G0-200,Unit 2 English around the world,0.066,ENG-G0-209,Unit 1 Festivals around the world,0.063,ENG-G0-215,Unit 2 Working the land,0.036,,,,
3415,english_2016_sichuan_030,english,What is Gin’s attitude towards the lives of the indigenous G,ENG-G0-239,Unit 2 Sailing the oceans,0.054,ENG-G0-229,Unit 1 Living well,0.040,ENG-G0-231,Unit 3 Under the sea,0.040,,,,
3417,english_2016_sichuan_032,english,"According to the text, the mice fed with daytime milk_______",ENG-G0-218,Unit 5 Theme parks,0.109,ENG-G0-220,Unit 2 The United Kingdom,0.102,ENG-G0-222,Unit 4 Making the news,0.100,,,,
3418,english_2016_sichuan_033,english,Which of the following is true of melatonin according to the,ENG-G0-215,Unit 2 Working the land,0.056,ENG-G0-229,Unit 1 Living well,0.040,ENG-G0-220,Unit 2 The United Kingdom,0.038,,,,
3419,english_2016_sichuan_034,english,What can be a suitable title for the text?,ENG-G0-215,Unit 2 Working the land,0.036,ENG-G0-200,Unit 2 English around the world,0.032,ENG-G0-209,Unit 1 Festivals around the world,0.031,,,,
3421,english_2016_sichuan_041,english,A．Within B.on C.to D. above,ENG-G0-233,Unit 5 Travelling abroad,0.067,ENG-G0-214,Unit 1 Women of achievement,0.064,ENG-G0-234,Unit 1 A land of diversity,0.064,,,,
3423,english_2016_sichuan_043,english,A．Opend B.dried C.rolled D.shaded,ENG-G0-234,Unit 1 A land of diversity,0.074,ENG-G0-232,Unit 4 Sharing,0.070,ENG-G0-230,Unit 2 Robots,0.047,,,,
3424,english_2016_sichuan_044,english,A．Even B.Still C. Just D.Yet,ENG-G0-226,Unit 3 A healthy life,0.044,ENG-G0-236,Unit 3 Inventors and inventions,0.041,ENG-G0-214,Unit 1 Women of achievement,0.040,,,,
3425,english_2016_sichuan_045,english,A．Surpriesd B.annoyed C. puzzled D.attracted.,ENG-G0-226,Unit 3 A healthy life,0.040,ENG-G0-236,Unit 3 Inventors and inventions,0.037,ENG-G0-234,Unit 1 A land of diversity,0.036,,,,
3426,english_2016_sichuan_046,english,A．Read B.told C.listened D.wrote,ENG-G0-226,Unit 3 A healthy life,0.083,ENG-G0-200,Unit 2 English around the world,0.069,ENG-G0-229,Unit 1 Living well,0.065,,,,
3427,english_2016_sichuan_047,english,A．Suspectedly B.anxiously C.calmly D.enthusiastically,ENG-G0-226,Unit 3 A healthy life,0.038,ENG-G0-236,Unit 3 Inventors and inventions,0.036,ENG-G0-234,Unit 1 A land of diversity,0.035,,,,
3428,english_2016_sichuan_048,english,A．Amazing B.boring C.ridiculous D.conversations,ENG-G0-204,Unit 1 Cultural relics,0.059,ENG-G0-232,Unit 4 Sharing,0.045,ENG-G0-235,Unit 2 Cloning,0.045,,,,
3429,english_2016_sichuan_049,english,A．Pictures B.stories C. adventures D.conversations,ENG-G0-240,Unit 5 Inside advertising,0.078,ENG-G0-236,Unit 3 Inventors and inventions,0.078,ENG-G0-228,Unit 5 The power of nature,0.057,,,,
3430,english_2016_sichuan_050,english,A．Crazy B.foolish C. wrong D.different,ENG-G0-234,Unit 1 A land of diversity,0.071,ENG-G0-200,Unit 2 English around the world,0.066,ENG-G0-209,Unit 1 Festivals around the world,0.047,,,,
3431,english_2016_sichuan_051,english,A．See B. match C.show D.recognize,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.067,ENG-G0-232,Unit 4 Sharing,0.048,ENG-G0-231,Unit 3 Under the sea,0.043,,,,
3432,english_2016_sichuan_052,english,A．Sourly B.patiently C. eagerly D.shyly,ENG-G0-210,Unit 2 Healthy eating,0.060,ENG-G0-219,Unit 1 Great scientists,0.058,ENG-G0-200,Unit 2 English around the world,0.050,,,,
3433,english_2016_sichuan_053,english,A．Idea B.try C.belief D.behavior,ENG-G0-233,Unit 5 Travelling abroad,0.060,ENG-G0-240,Unit 5 Inside advertising,0.059,ENG-G0-226,Unit 3 A healthy life,0.042,,,,
3434,english_2016_sichuan_054,english,A．Away B.out C.in D.back,ENG-G0-236,Unit 3 Inventors and inventions,0.093,ENG-G0-234,Unit 1 A land of diversity,0.091,ENG-G0-240,Unit 5 Inside advertising,0.068,,,,
3435,english_2016_sichuan_055,english,A．Enjoy B.admit C. mind D.finish,ENG-G0-200,Unit 2 English around the world,0.091,ENG-G0-223,Unit 5 First aid,0.071,ENG-G0-242,Unit 5Enjoying novels,0.064,,,,
3436,english_2016_sichuan_056,english,A．Decisions B. requests C.comments D.promises,ENG-G0-236,Unit 3 Inventors and inventions,0.073,ENG-G0-206,Unit 3 Computers,0.064,ENG-G0-204,Unit 1 Cultural relics,0.057,,,,
3438,english_2017_shanghai_001,english,A. Pie. B. Ice cream. C. Chocolate cake. D. Cheese cake.,ENG-G0-226,Unit 3 A healthy life,0.038,ENG-G0-236,Unit 3 Inventors and inventions,0.036,ENG-G0-240,Unit 5 Inside advertising,0.036,,,,
3441,english_2017_shanghai_002,english,A. The museum opens at 8 every day. B. She can’t see the sig,ENG-G0-218,Unit 5 Theme parks,0.083,ENG-G0-200,Unit 2 English around the world,0.083,ENG-G0-231,Unit 3 Under the sea,0.083,,,,
3443,english_2017_shanghai_003,english,A. Delighted. B. Doubtful. C. Relieved. D. Respectful.,ENG-G0-204,Unit 1 Cultural relics,0.102,ENG-G0-214,Unit 1 Women of achievement,0.055,ENG-G0-234,Unit 1 A land of diversity,0.055,,,,
3444,english_2017_shanghai_004,english,A. She works as a librarian.,ENG-G0-232,Unit 4 Sharing,0.086,ENG-G0-226,Unit 3 A healthy life,0.047,ENG-G0-215,Unit 2 Working the land,0.044,,,,
3445,english_2017_shanghai_005,english,A. He isn’t sure if the weather will be good. B. He probably,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.081,ENG-G0-226,Unit 3 A healthy life,0.080,ENG-G0-210,Unit 2 Healthy eating,0.059,,,,
3447,english_2017_shanghai_007,english,A. Keep some small change. B. Buy another T-shirt.,ENG-G0-217,Unit 4 Body language,0.060,ENG-G0-226,Unit 3 A healthy life,0.038,ENG-G0-214,Unit 1 Women of achievement,0.035,,,,
3448,english_2017_shanghai_008,english,A. See a doctor. B. Repair his car.,ENG-G0-231,Unit 3 Under the sea,0.044,ENG-G0-226,Unit 3 A healthy life,0.042,ENG-G0-204,Unit 1 Cultural relics,0.041,,,,
3449,english_2017_shanghai_009,english,A. She has no interest in the man’s words. B. She doesn’t un,ENG-G0-209,Unit 1 Festivals around the world,0.083,ENG-G0-238,Unit 5 Meeting your ancestors,0.052,ENG-G0-200,Unit 2 English around the world,0.050,,,,
3451,english_2017_shanghai_011,english,A. dangerous room. B. An explosive device.,ENG-G0-234,Unit 1 A land of diversity,0.073,ENG-G0-203,Unit 5 Nelson Mandela-a modern hero,0.047,ENG-G0-217,Unit 4 Body language,0.039,,,,
